[LIVE] === BTC 15-min Fair-Value MM — LIVE TRADING ===
[LIVE] UTC: 2026-05-06 10:33:48.793282+00:00
[LIVE] size=dynamic (min 5, +1 per $20 > $100)  poll=1.0s  maker-only  improve=0.0
[LIVE] No sell orders will be placed — user resolves manually
[py_clob_client_v2] request error status=400 url=https://clob.polymarket.com/auth/api-key body={"error":"Could not create api key"}

[py_clob_client_v2] request error status=400 url=https://clob.polymarket.com/auth/api-key body={"error":"Could not create api key"}

[LIVE] USDC balance: $172.86
[REDEEM] Relayer ready (PROXY tx type, key=019dd8ae...)
[LIVE] Current candle not confirmed (402s to start)
[LIVE] Current candle not confirmed (392s to start)
[LIVE] Current candle not confirmed (382s to start)
[LIVE] Current candle not confirmed (372s to start)
[LIVE] Current candle not confirmed (362s to start)
[LIVE] Current candle not confirmed (352s to start)
[LIVE] Current candle not confirmed (341s to start)
[LIVE] Current candle not confirmed (331s to start)
[LIVE] Current candle not confirmed (321s to start)
[LIVE] Current candle not confirmed (311s to start)
[LIVE] Current candle not confirmed (301s to start)
[FV] Current candle effectively DN (bid=0.95, 291s left)

[LIVE] =======================================================
[LIVE] Bitcoin Up or Down - May 6, 11:00AM-11:15AM ET
[LIVE] streak=1xDN  rsi=45.09
[LIVE] fair: UP=0.491 DN=0.509
[LIVE] target: UP@0.48 DN@0.50 (improve=0.0)
[LIVE] USDC: $159.80 | Size: 7.0
[UP] BUY 7sh @ 0.48  oid=0xda57190687c2f036877367a0442cf78dae604cf26ebe84f04d9f3e8942cba370
[LIVE] UP placed @ 0.48  (target=0.48, best_ask=0.53)
[DN] BUY 7sh @ 0.47  oid=0x03b9392849f7e63ff1e43dde431ff6167b631eaa852634a3bbeebe2dea929b5e
[LIVE] DN placed @ 0.47  (target=0.50, best_ask=0.48) (improved)
[LIVE] UP:open@0.48 | DN:open@0.47 | 278s to start
[LIVE] UP:open@0.48 | DN:open@0.47 | 267s to start
[LIVE] UP:open@0.48 | DN:open@0.47 | 256s to start
[LIVE] UP:open@0.48 | DN:open@0.47 | 244s to start
[LIVE] UP:open@0.48 | DN:open@0.47 | 233s to start
[LIVE] UP:open@0.48 | DN:open@0.47 | 221s to start
[LIVE] UP:open@0.48 | DN:open@0.47 | 210s to start
[LIVE] UP:open@0.48 | DN:open@0.47 | 199s to start
[LIVE] UP:open@0.48 | DN:open@0.47 | 187s to start
[LIVE] UP:open@0.48 | DN:open@0.47 | 176s to start
[LIVE] UP:open@0.48 | DN:open@0.47 | 165s to start
[LIVE] UP:open@0.48 | DN:open@0.47 | 153s to start
[LIVE] DN FILLED @ 0.47
[LIVE] UP:open@0.48 | DN:FILLED@0.47 | 138s to start
[LIVE] UP:open@0.48 | DN:FILLED@0.47 | 127s to start
[LIVE] UP:open@0.48 | DN:FILLED@0.47 | 116s to start
[LIVE] UP:open@0.48 | DN:FILLED@0.47 | 105s to start
[LIVE] UP:open@0.48 | DN:FILLED@0.47 | 95s to start
[LIVE] UP:open@0.48 | DN:FILLED@0.47 | 84s to start
[LIVE] UP:open@0.48 | DN:FILLED@0.47 | 73s to start
[LIVE] UP:open@0.48 | DN:FILLED@0.47 | 63s to start
[LIVE] UP:open@0.48 | DN:FILLED@0.47 | 52s to start
[LIVE] UP:open@0.48 | DN:FILLED@0.47 | 41s to start
[LIVE] UP:open@0.48 | DN:FILLED@0.47 | 30s to start
[LIVE] UP:open@0.48 | DN:FILLED@0.47 | 20s to start
[LIVE] UP:open@0.48 | DN:FILLED@0.47 | 9s to start
[UP] cancelled 0xda57190687c2f0...
[LIVE] candle done: DN@0.47
[LIVE] Current candle not confirmed (840s to start)
[LIVE] Current candle not confirmed (830s to start)
[LIVE] Current candle not confirmed (819s to start)
[LIVE] Current candle not confirmed (809s to start)
[LIVE] Current candle not confirmed (799s to start)
[LIVE] Current candle not confirmed (789s to start)
[LIVE] Current candle not confirmed (779s to start)
[LIVE] Current candle not confirmed (769s to start)
[LIVE] Current candle not confirmed (758s to start)
[LIVE] Current candle not confirmed (748s to start)
[LIVE] Current candle not confirmed (738s to start)
[LIVE] Current candle not confirmed (728s to start)
[LIVE] Current candle not confirmed (718s to start)
[LIVE] Current candle not confirmed (708s to start)
[LIVE] Current candle not confirmed (697s to start)
[LIVE] Current candle not confirmed (687s to start)
[LIVE] Current candle not confirmed (677s to start)
[LIVE] Current candle not confirmed (667s to start)
[LIVE] Current candle not confirmed (657s to start)
[LIVE] Current candle not confirmed (647s to start)
[LIVE] Current candle not confirmed (636s to start)
[LIVE] Current candle not confirmed (626s to start)
[LIVE] Current candle not confirmed (616s to start)
[LIVE] Current candle not confirmed (606s to start)
[LIVE] Current candle not confirmed (596s to start)
[LIVE] Current candle not confirmed (585s to start)
[LIVE] Current candle not confirmed (575s to start)
[LIVE] Current candle not confirmed (565s to start)
[LIVE] Current candle not confirmed (554s to start)
[LIVE] Current candle not confirmed (544s to start)
[LIVE] Current candle not confirmed (534s to start)
[LIVE] Current candle not confirmed (524s to start)
[LIVE] Current candle not confirmed (514s to start)
[LIVE] Current candle not confirmed (504s to start)
[LIVE] Current candle not confirmed (493s to start)
[LIVE] Current candle not confirmed (483s to start)
[LIVE] Current candle not confirmed (473s to start)
[LIVE] Current candle not confirmed (463s to start)
[LIVE] Current candle not confirmed (453s to start)
[LIVE] Current candle not confirmed (443s to start)
[LIVE] Current candle not confirmed (432s to start)
[LIVE] Current candle not confirmed (422s to start)
[LIVE] Current candle not confirmed (412s to start)
[LIVE] Current candle not confirmed (402s to start)
[LIVE] Current candle not confirmed (392s to start)
[LIVE] Current candle not confirmed (381s to start)
[LIVE] Current candle not confirmed (371s to start)
[LIVE] Current candle not confirmed (361s to start)
[LIVE] Current candle not confirmed (351s to start)
[LIVE] Current candle not confirmed (341s to start)
[LIVE] Current candle not confirmed (331s to start)
[LIVE] Current candle not confirmed (320s to start)
[LIVE] Current candle not confirmed (310s to start)
[LIVE] Current candle not confirmed (300s to start)
[LIVE] Current candle not confirmed (290s to start)
[LIVE] Current candle not confirmed (279s to start)
[LIVE] Current candle not confirmed (269s to start)
[LIVE] Current candle not confirmed (258s to start)
[LIVE] Current candle not confirmed (248s to start)
[LIVE] Current candle not confirmed (237s to start)
[LIVE] Current candle not confirmed (226s to start)
[LIVE] Current candle not confirmed (216s to start)
[LIVE] Current candle not confirmed (205s to start)
[LIVE] Current candle not confirmed (195s to start)
[LIVE] Current candle not confirmed (184s to start)
[LIVE] Current candle not confirmed (174s to start)
[LIVE] Current candle not confirmed (163s to start)
[LIVE] Current candle not confirmed (152s to start)
[LIVE] Current candle not confirmed (142s to start)
[LIVE] Current candle not confirmed (131s to start)
[LIVE] Current candle not confirmed (121s to start)
[LIVE] Current candle not confirmed (110s to start)
[FV] Current candle effectively DN (bid=0.97, 100s left)

[LIVE] =======================================================
[LIVE] Bitcoin Up or Down - May 6, 11:15AM-11:30AM ET
[LIVE] streak=2xDN  rsi=38.66
[LIVE] fair: UP=0.585 DN=0.415
[LIVE] target: UP@0.57 DN@0.40 (improve=0.0)
[LIVE] USDC: $163.51 | Size: 8.0
[UP] BUY 8sh @ 0.53  oid=0xf5f7bacdd50f0e6ebb657b9831cdb04187229a8c6c3def845788b384e1814d05
[LIVE] UP placed @ 0.53  (target=0.57, best_ask=0.54) (improved)
[DN] BUY 8sh @ 0.40  oid=0xda1e4781c8b6c6745c46ab8518a4eee530f971b236afbe6e9c0275df5982574a
[LIVE] DN placed @ 0.40  (target=0.40, best_ask=0.47)
[LIVE] UP:open@0.53 | DN:open@0.40 | 87s to start
[LIVE] UP:open@0.53 | DN:open@0.40 | 76s to start
[LIVE] UP:open@0.53 | DN:open@0.40 | 65s to start
[LIVE] UP FILLED @ 0.53
[LIVE] UP:FILLED@0.53 | DN:open@0.40 | 49s to start
[LIVE] UP:FILLED@0.53 | DN:open@0.40 | 39s to start
[LIVE] UP:FILLED@0.53 | DN:open@0.40 | 28s to start
[LIVE] UP:FILLED@0.53 | DN:open@0.40 | 17s to start
[LIVE] UP:FILLED@0.53 | DN:open@0.40 | 6s to start
[DN] cancelled 0xda1e4781c8b6c6...
[LIVE] candle done: UP@0.53
[LIVE] Current candle not confirmed (840s to start)
[LIVE] Current candle not confirmed (830s to start)
[LIVE] Current candle not confirmed (819s to start)
[LIVE] Current candle not confirmed (809s to start)
[LIVE] Current candle not confirmed (799s to start)
[LIVE] Current candle not confirmed (789s to start)
[LIVE] Current candle not confirmed (779s to start)
[LIVE] Current candle not confirmed (769s to start)
[LIVE] Current candle not confirmed (758s to start)
[LIVE] Current candle not confirmed (748s to start)
[LIVE] Current candle not confirmed (738s to start)
[LIVE] Current candle not confirmed (728s to start)
[LIVE] Current candle not confirmed (718s to start)
[LIVE] Current candle not confirmed (708s to start)
[LIVE] Current candle not confirmed (697s to start)
[LIVE] Current candle not confirmed (687s to start)
[LIVE] Current candle not confirmed (677s to start)
[LIVE] Current candle not confirmed (667s to start)
[LIVE] Current candle not confirmed (657s to start)
[LIVE] Current candle not confirmed (647s to start)
[LIVE] Current candle not confirmed (636s to start)
[LIVE] Current candle not confirmed (626s to start)
[LIVE] Current candle not confirmed (616s to start)
[LIVE] Current candle not confirmed (606s to start)
[LIVE] Current candle not confirmed (596s to start)
[LIVE] Current candle not confirmed (586s to start)
[LIVE] Current candle not confirmed (575s to start)
[LIVE] Current candle not confirmed (565s to start)
[LIVE] Current candle not confirmed (555s to start)
[LIVE] Current candle not confirmed (545s to start)
[LIVE] Current candle not confirmed (535s to start)
[LIVE] Current candle not confirmed (524s to start)
[LIVE] Current candle not confirmed (514s to start)
[LIVE] Current candle not confirmed (504s to start)
[LIVE] Current candle not confirmed (494s to start)
[LIVE] Current candle not confirmed (484s to start)
[LIVE] Current candle not confirmed (474s to start)
[LIVE] Current candle not confirmed (463s to start)
[LIVE] Current candle not confirmed (453s to start)
[LIVE] Current candle not confirmed (443s to start)
[LIVE] Current candle not confirmed (433s to start)
[LIVE] Current candle not confirmed (423s to start)
[LIVE] Current candle not confirmed (412s to start)
[LIVE] Current candle not confirmed (402s to start)
[LIVE] Current candle not confirmed (392s to start)
[LIVE] Current candle not confirmed (382s to start)
[LIVE] Current candle not confirmed (372s to start)
[LIVE] Current candle not confirmed (362s to start)
[LIVE] Current candle not confirmed (351s to start)
[LIVE] Current candle not confirmed (341s to start)
[LIVE] Current candle not confirmed (331s to start)
[LIVE] Current candle not confirmed (321s to start)
[LIVE] Current candle not confirmed (311s to start)
[LIVE] Current candle not confirmed (301s to start)
[FV] Current candle effectively UP (bid=1.00, 291s left)

[LIVE] =======================================================
[LIVE] Bitcoin Up or Down - May 6, 11:30AM-11:45AM ET
[LIVE] streak=1xUP  rsi=47.3
[LIVE] fair: UP=0.500 DN=0.500
[LIVE] target: UP@0.49 DN@0.49 (improve=0.0)
[LIVE] USDC: $166.27 | Size: 8.0
[UP] BUY 8sh @ 0.49  oid=0xa146696db7cd7f4c6e65815c37a90b5b7be03dc53f22f8d533ecc2f26911e4bf
[LIVE] UP placed @ 0.49  (target=0.49, best_ask=0.51)
[DN] BUY 8sh @ 0.49  oid=0xfe89bfde041c7bbc30785d4a1e1700faf0567667fdf13b6c4763be63c11ae66b
[LIVE] DN placed @ 0.49  (target=0.49, best_ask=0.50)
[LIVE] UP FILLED @ 0.49
[LIVE] UP:FILLED@0.49 | DN:open@0.49 | 276s to start
[LIVE] UP:FILLED@0.49 | DN:open@0.49 | 266s to start
[LIVE] UP:FILLED@0.49 | DN:open@0.49 | 255s to start
[LIVE] UP:FILLED@0.49 | DN:open@0.49 | 244s to start
[LIVE] UP:FILLED@0.49 | DN:open@0.49 | 233s to start
[LIVE] UP:FILLED@0.49 | DN:open@0.49 | 223s to start
[LIVE] UP:FILLED@0.49 | DN:open@0.49 | 212s to start
[LIVE] UP:FILLED@0.49 | DN:open@0.49 | 201s to start
[LIVE] UP:FILLED@0.49 | DN:open@0.49 | 190s to start
[LIVE] UP:FILLED@0.49 | DN:open@0.49 | 180s to start
[LIVE] UP:FILLED@0.49 | DN:open@0.49 | 169s to start
[LIVE] UP:FILLED@0.49 | DN:open@0.49 | 158s to start
[LIVE] UP:FILLED@0.49 | DN:open@0.49 | 147s to start
[LIVE] UP:FILLED@0.49 | DN:open@0.49 | 137s to start
[LIVE] UP:FILLED@0.49 | DN:open@0.49 | 126s to start
[LIVE] UP:FILLED@0.49 | DN:open@0.49 | 115s to start
[LIVE] UP:FILLED@0.49 | DN:open@0.49 | 105s to start
[LIVE] UP:FILLED@0.49 | DN:open@0.49 | 94s to start
[LIVE] UP:FILLED@0.49 | DN:open@0.49 | 83s to start
[LIVE] UP:FILLED@0.49 | DN:open@0.49 | 72s to start
[LIVE] UP:FILLED@0.49 | DN:open@0.49 | 61s to start
[LIVE] UP:FILLED@0.49 | DN:open@0.49 | 51s to start
[LIVE] DN FILLED @ 0.49
[LIVE] candle done: UP@0.49 + DN@0.49
[LIVE] Current candle not confirmed (840s to start)
[LIVE] Current candle not confirmed (830s to start)
[LIVE] Current candle not confirmed (820s to start)
[LIVE] Current candle not confirmed (809s to start)
[LIVE] Current candle not confirmed (799s to start)
[LIVE] Current candle not confirmed (789s to start)
[LIVE] Current candle not confirmed (779s to start)
[LIVE] Current candle not confirmed (769s to start)
[LIVE] Current candle not confirmed (455s to start)
[LIVE] Current candle not confirmed (444s to start)
[LIVE] Current candle not confirmed (434s to start)
[LIVE] Current candle not confirmed (424s to start)
[LIVE] Current candle not confirmed (414s to start)
[LIVE] Current candle not confirmed (302s to start)
[LIVE] Current candle not confirmed (292s to start)
[LIVE] Current candle not confirmed (281s to start)
[FV] Current candle effectively UP (bid=0.95, 271s left)

[LIVE] =======================================================
[LIVE] Bitcoin Up or Down - May 6, 12:00PM-12:15PM ET
[LIVE] streak=1xUP  rsi=47.63
[LIVE] fair: UP=0.500 DN=0.500
[LIVE] target: UP@0.49 DN@0.49 (improve=0.0)
[LIVE] USDC: $174.43 | Size: 8.0
[UP] BUY 8sh @ 0.49  oid=0x09d073221f119d888502d70de839b4888413832a8e4d7c95e6e46d2058e3600f
[LIVE] UP placed @ 0.49  (target=0.49, best_ask=0.51)
[DN] BUY 8sh @ 0.49  oid=0x1dc6569f8e7e20f7651dd459eabd2419bafa8fe8daedcec6ef64b7b038cb5b97
[LIVE] DN placed @ 0.49  (target=0.49, best_ask=0.50)
[py_clob_client_v2] request error: [Errno 54] Connection reset by peer
[ORD] retry 1/2: PolyApiException[status_code=None, error_message=Request exception!]
[LIVE] UP FILLED @ 0.49
[LIVE] DN FILLED @ 0.49
[LIVE] candle done: UP@0.49 + DN@0.49
[FV] Current candle effectively UP (bid=0.96, 220s left)

[LIVE] =======================================================
[LIVE] Bitcoin Up or Down - May 6, 12:15PM-12:30PM ET
[LIVE] streak=2xUP  rsi=50.07
[LIVE] fair: UP=0.496 DN=0.504
[LIVE] target: UP@0.49 DN@0.49 (improve=0.0)
[LIVE] USDC: $166.59 | Size: 8.0
[UP] BUY 8sh @ 0.48  oid=0x7d93631be8650612f5b591f4cfbbffed4706febd5360fa63a526bf546262eae8
[LIVE] UP placed @ 0.48  (target=0.49, best_ask=0.49) (improved)
[DN] BUY 8sh @ 0.49  oid=0xa1ab9da51e7bbe7f91b9c6dc357feb8de62a401df1b0268040081160ec12bbd5
[LIVE] DN placed @ 0.49  (target=0.49, best_ask=0.52)
[LIVE] UP:open@0.48 | DN:open@0.49 | 207s to start
[LIVE] UP:open@0.48 | DN:open@0.49 | 195s to start
[LIVE] UP:open@0.48 | DN:open@0.49 | 184s to start
[py_clob_client_v2] request error: [Errno 54] Connection reset by peer
[ORD] retry 1/2: PolyApiException[status_code=None, error_message=Request exception!]
[LIVE] UP FILLED @ 0.48
[LIVE] DN FILLED @ 0.49
[LIVE] candle done: UP@0.48 + DN@0.49
[FV] Current candle effectively DN (bid=0.99, 174s left)

[LIVE] =======================================================
[LIVE] Bitcoin Up or Down - May 6, 12:30PM-12:45PM ET
[LIVE] streak=1xDN  rsi=43.45
[LIVE] fair: UP=0.491 DN=0.509
[LIVE] target: UP@0.48 DN@0.50 (improve=0.0)
[LIVE] USDC: $166.83 | Size: 8.0
[UP] BUY 8sh @ 0.48  oid=0xc14b894e1c91ebccbcf4dcdf6fe12cf974c57636554c54ee43a162c6be67997a
[LIVE] UP placed @ 0.48  (target=0.48, best_ask=0.54)
[DN] BUY 8sh @ 0.46  oid=0x12314ce1a2b6c0c1851db0c3aeb7b5401688676bf3c1061cff2bf3102e0180b0
[LIVE] DN placed @ 0.46  (target=0.50, best_ask=0.47) (improved)
[LIVE] UP:open@0.48 | DN:open@0.46 | 161s to start
[LIVE] UP:open@0.48 | DN:open@0.46 | 149s to start
[LIVE] UP:open@0.48 | DN:open@0.46 | 137s to start
[py_clob_client_v2] request error: [Errno 54] Connection reset by peer
[ORD] retry 1/2: PolyApiException[status_code=None, error_message=Request exception!]
[LIVE] UP FILLED @ 0.48
[LIVE] DN FILLED @ 0.46
[LIVE] candle done: UP@0.48 + DN@0.46
[FV] Current candle effectively UP (bid=0.99, 87s left)

[LIVE] =======================================================
[LIVE] Bitcoin Up or Down - May 6, 12:45PM-1:00PM ET
[LIVE] streak=1xUP  rsi=47.52
[LIVE] fair: UP=0.500 DN=0.500
[LIVE] target: UP@0.49 DN@0.49 (improve=0.0)
[LIVE] USDC: $167.31 | Size: 8.0
[UP] BUY 8sh @ 0.49  oid=0xdfd755c8484d13dbc09cb90d00251d5ea0f9f3f81d2b02ba6421b4bcfd9acd22
[LIVE] UP placed @ 0.49  (target=0.49, best_ask=0.50)
[DN] BUY 8sh @ 0.49  oid=0xa17053f5d3e2ab90c09e9b06feb3a9da6d0ab72670c33b17cf474e46ba071ced
[LIVE] DN placed @ 0.49  (target=0.49, best_ask=0.51)
[LIVE] UP:open@0.49 | DN:open@0.49 | 74s to start
[LIVE] UP:open@0.49 | DN:open@0.49 | 62s to start
[LIVE] UP:open@0.49 | DN:open@0.49 | 50s to start
[py_clob_client_v2] request error: The read operation timed out
[ORD] retry 1/2: PolyApiException[status_code=None, error_message=Request exception!]
[LIVE] UP FILLED @ 0.49
[LIVE] DN FILLED @ 0.49
[LIVE] candle done: UP@0.49 + DN@0.49
[FV] Current candle effectively DN (bid=0.95, 38s left)

[LIVE] =======================================================
[LIVE] Bitcoin Up or Down - May 6, 1:00PM-1:15PM ET
[LIVE] streak=1xDN  rsi=45.79
[LIVE] fair: UP=0.491 DN=0.509
[LIVE] target: UP@0.48 DN@0.50 (improve=0.0)
[LIVE] USDC: $167.48 | Size: 8.0
[UP] BUY 8sh @ 0.48  oid=0x43e229facaf9ff6586f9454b6e39cbadbb7d354c453bd88f224cba1841851c46
[LIVE] UP placed @ 0.48  (target=0.48, best_ask=0.51)
[DN] BUY 8sh @ 0.49  oid=0x6ec5bfb3a61ceebdd19d31627cd21954abdd0b29966e140ad31cd378d6208e36
[LIVE] DN placed @ 0.49  (target=0.50, best_ask=0.50) (improved)
[LIVE] UP:open@0.48 | DN:open@0.49 | 25s to start
[LIVE] DN FILLED @ 0.49
[LIVE] UP:open@0.48 | DN:FILLED@0.49 | 11s to start
[py_clob_client_v2] request error: The read operation timed out
[ORD] retry 1/2: PolyApiException[status_code=None, error_message=Request exception!]
[LIVE] UP FILLED @ 0.48
[LIVE] candle done: UP@0.48 + DN@0.49
[LIVE] Current candle not confirmed (840s to start)
[FV] Current candle effectively DN (bid=1.00, 109s left)

[LIVE] =======================================================
[LIVE] Bitcoin Up or Down - May 6, 1:30PM-1:45PM ET
[LIVE] streak=1xDN  rsi=43.25
[LIVE] fair: UP=0.491 DN=0.509
[LIVE] target: UP@0.48 DN@0.50 (improve=0.0)
[LIVE] USDC: $175.72 | Size: 8.0
[UP] BUY 8sh @ 0.48  oid=0x358345b62597b007fe4af4865119881e2928aa4b5984a0a845ea684694321126
[LIVE] UP placed @ 0.48  (target=0.48, best_ask=0.54)
[DN] BUY 8sh @ 0.46  oid=0xd6d64edf7bb3deb5302f627e241cf9f309dc4736e419a2b6c7b0b81895eb38aa
[LIVE] DN placed @ 0.46  (target=0.50, best_ask=0.47) (improved)
[LIVE] UP:open@0.48 | DN:open@0.46 | 97s to start
[LIVE] UP:open@0.48 | DN:open@0.46 | 84s to start
[LIVE] UP:open@0.48 | DN:open@0.46 | 73s to start
[LIVE] UP:open@0.48 | DN:open@0.46 | 61s to start
[LIVE] UP:open@0.48 | DN:open@0.46 | 50s to start
[LIVE] UP:open@0.48 | DN:open@0.46 | 38s to start
[LIVE] UP:open@0.48 | DN:open@0.46 | 27s to start
[LIVE] UP:open@0.48 | DN:open@0.46 | 15s to start
[LIVE] UP:open@0.48 | DN:open@0.46 | 4s to start
[LIVE] DN FILLED @ 0.46
[UP] cancelled 0x358345b62597b0...
[LIVE] candle done: DN@0.46
[LIVE] Current candle not confirmed (840s to start)
[LIVE] Current candle not confirmed (830s to start)
[LIVE] Current candle not confirmed (819s to start)
[LIVE] Current candle not confirmed (809s to start)
[LIVE] Current candle not confirmed (799s to start)
[LIVE] Current candle not confirmed (789s to start)
[LIVE] Current candle not confirmed (779s to start)
[LIVE] Current candle not confirmed (769s to start)
[LIVE] Current candle not confirmed (758s to start)
[LIVE] Current candle not confirmed (748s to start)
[REDEEM] Found 1 conditionIds, 1 positions, ~$0.00 payout. Batching into groups of 3.
[REDEEM] batch 1: 1 cids submitted tx=0xe0a2c077d02e4b6b
[LIVE] Current candle not confirmed (591s to start)
[LIVE] Current candle not confirmed (580s to start)
[LIVE] Current candle not confirmed (570s to start)
[LIVE] Current candle not confirmed (429s to start)
[LIVE] Current candle not confirmed (419s to start)
[LIVE] Current candle not confirmed (409s to start)
[LIVE] Current candle not confirmed (370s to start)
[LIVE] Current candle not confirmed (360s to start)
[LIVE] Current candle not confirmed (349s to start)
[LIVE] Current candle not confirmed (339s to start)
[LIVE] Current candle not confirmed (329s to start)
[LIVE] Current candle not confirmed (44s to start)
[LIVE] Current candle not confirmed (34s to start)
[LIVE] Current candle not confirmed (23s to start)
[FV] Current candle effectively UP (bid=0.95, 13s left)

[LIVE] =======================================================
[LIVE] Bitcoin Up or Down - May 6, 2:30PM-2:45PM ET
[LIVE] streak=2xUP  rsi=44.79
[LIVE] fair: UP=0.496 DN=0.504
[LIVE] target: UP@0.49 DN@0.49 (improve=0.0)
[LIVE] USDC: $172.04 | Size: 8.0
[UP] BUY 8sh @ 0.49  oid=0x7248723b682424be08d82b61098c3ffe936a3f6a48a3e5faadcaaf3c12a548ad
[LIVE] UP placed @ 0.49  (target=0.49, best_ask=0.50)
[DN] BUY 8sh @ 0.49  oid=0x977710d2e3871c9ba9b45d2d4a5ede6bd9a9cb40dee0c754bf47bb471703cc1f
[LIVE] DN placed @ 0.49  (target=0.49, best_ask=0.51)
[py_clob_client_v2] request error: [Errno 54] Connection reset by peer
[ORD] retry 1/2: PolyApiException[status_code=None, error_message=Request exception!]
[LIVE] UP MATCHED but no tokens (bal=0.00) — phantom fill
[LIVE] DN MATCHED but no tokens (bal=0.00) — phantom fill
[UP] cancelled 0x7248723b682424...
[DN] cancelled 0x977710d2e3871c...
[LIVE] candle done: no fills
[LIVE] Current candle not confirmed (769s to start)
[LIVE] Current candle not confirmed (759s to start)
[LIVE] Current candle not confirmed (748s to start)
[LIVE] Current candle not confirmed (726s to start)
[LIVE] Current candle not confirmed (716s to start)
[LIVE] Current candle not confirmed (706s to start)
[LIVE] Current candle not confirmed (695s to start)
[LIVE] Current candle not confirmed (626s to start)
[LIVE] Current candle not confirmed (616s to start)
[LIVE] Current candle not confirmed (605s to start)
[LIVE] Current candle not confirmed (595s to start)
[LIVE] Current candle not confirmed (585s to start)
[LIVE] Current candle not confirmed (766s to start)
[LIVE] Current candle not confirmed (755s to start)
[LIVE] Current candle not confirmed (745s to start)
[LIVE] Current candle not confirmed (735s to start)
[LIVE] Current candle not confirmed (232s to start)
[LIVE] Current candle not confirmed (220s to start)
