[MM] Killing old instance PID 80431
[MM] Killing old instance PID 80467
[MM] === BTC 15-min Spread Scalper ===
[MM] UTC: 2026-03-31 02:50:21.200909+00:00
[MM] size=6.0  sell_deadline=+0s  poll=1.0s
[MM] Balance: $20.17
[MM] --- main loop #1 @ 02:50:22 UTC ---
[MM] Streak: 1x DN → enter 600s before start

[MM] ==================================================
[MM] Bitcoin Up or Down - March 30, 11:00PM-11:15PM ET
[MM] start=2026-03-31T03:00:00+00:00  sell_deadline=+0s
[MM] Side: UP (bid depth UP=4540 vs DN=717)
[MM] Trading UP token=11847292330016590094...
[MM] Balance: $20.17
[MM] --- Round 1 (UP) ---
[BUY] BUY 6sh @ 0.46  oid=0x299c08a387bc85b95a537805654012f0dfb433100a7b2a943328d87435044071
[MM] bb=0.46 ba=0.47 sp=0.01 | BUY@0.46 | bal=0.00 | 572s to start
[MM] bb=0.40 ba=0.41 | SELL@0.45 bought@0.44 PROFIT:+0.07 | bal=11.37 | 129.4s left
[MM] bb=0.40 ba=0.41 | SELL@0.45 bought@0.44 PROFIT:+0.07 | bal=11.37 | 128.0s left
[MM] bb=0.40 ba=0.41 | SELL@0.45 bought@0.44 PROFIT:+0.07 | bal=11.37 | 126.6s left
[MM] bb=0.40 ba=0.41 | SELL@0.45 bought@0.44 PROFIT:+0.07 | bal=11.37 | 125.2s left
[MM] bb=0.40 ba=0.41 | SELL@0.45 bought@0.44 PROFIT:+0.07 | bal=11.37 | 123.8s left
[MM] bb=0.39 ba=0.41 | SELL@0.45 bought@0.44 PROFIT:+0.07 | bal=11.37 | 122.4s left
[MM] bb=0.39 ba=0.41 | SELL@0.45 bought@0.44 PROFIT:+0.07 | bal=11.37 | 121.0s left
[MM] bb=0.39 ba=0.41 | SELL@0.45 bought@0.44 PROFIT:+0.07 | bal=11.37 | 119.6s left
[MM] bb=0.39 ba=0.41 | SELL@0.45 bought@0.44 PROFIT:+0.07 | bal=11.37 | 118.2s left
[MM] bb=0.39 ba=0.41 | SELL@0.45 bought@0.44 PROFIT:+0.07 | bal=11.37 | 116.8s left
[MM] bb=0.39 ba=0.41 | SELL@0.45 bought@0.44 PROFIT:+0.07 | bal=11.37 | 115.5s left
[MM] bb=0.40 ba=0.41 | SELL@0.45 bought@0.44 PROFIT:+0.07 | bal=11.37 | 114.1s left
[MM] bb=0.40 ba=0.41 | SELL@0.45 bought@0.44 PROFIT:+0.07 | bal=11.37 | 112.7s left
[MM] bb=0.40 ba=0.41 | SELL@0.45 bought@0.44 PROFIT:+0.07 | bal=11.37 | 111.3s left
[MM] bb=0.40 ba=0.41 | SELL@0.45 bought@0.44 PROFIT:+0.07 | bal=11.37 | 109.9s left
[MM] bb=0.40 ba=0.41 | SELL@0.45 bought@0.44 PROFIT:+0.07 | bal=11.37 | 108.5s left
[MM] bb=0.39 ba=0.40 | SELL@0.45 bought@0.44 PROFIT:+0.07 | bal=11.37 | 107.1s left
[MM] bb=0.39 ba=0.40 | SELL@0.45 bought@0.44 PROFIT:+0.07 | bal=11.37 | 105.7s left
[MM] bb=0.39 ba=0.40 | SELL@0.45 bought@0.44 PROFIT:+0.07 | bal=11.37 | 104.3s left
[MM] bb=0.39 ba=0.40 | SELL@0.45 bought@0.44 PROFIT:+0.07 | bal=11.37 | 102.9s left
[MM] bb=0.39 ba=0.40 | SELL@0.45 bought@0.44 PROFIT:+0.07 | bal=11.37 | 101.5s left
[MM] bb=0.39 ba=0.40 | SELL@0.45 bought@0.44 PROFIT:+0.07 | bal=11.37 | 100.1s left
[MM] bb=0.39 ba=0.40 | SELL@0.45 bought@0.44 PROFIT:+0.07 | bal=11.37 | 98.7s left
[MM] bb=0.39 ba=0.40 | SELL@0.45 bought@0.44 PROFIT:+0.07 | bal=11.37 | 97.3s left
[MM] bb=0.39 ba=0.40 | SELL@0.45 bought@0.44 PROFIT:+0.07 | bal=11.37 | 95.9s left
[MM] bb=0.39 ba=0.40 | SELL@0.45 bought@0.44 PROFIT:+0.07 | bal=11.37 | 94.5s left
[MM] bb=0.39 ba=0.40 | SELL@0.45 bought@0.44 PROFIT:+0.07 | bal=11.37 | 93.1s left
[MM] bb=0.39 ba=0.40 | SELL@0.45 bought@0.44 PROFIT:+0.07 | bal=11.37 | 91.7s left
[MM] bb=0.39 ba=0.40 | SELL@0.45 bought@0.44 PROFIT:+0.07 | bal=11.37 | 90.3s left
[MM] bb=0.39 ba=0.40 | SELL@0.45 bought@0.44 PROFIT:+0.07 | bal=11.37 | 88.9s left
[MM] bb=0.39 ba=0.40 | SELL@0.45 bought@0.44 PROFIT:+0.07 | bal=11.37 | 87.5s left
[MM] bb=0.39 ba=0.40 | SELL@0.45 bought@0.44 PROFIT:+0.07 | bal=11.37 | 86.1s left
[MM] bb=0.39 ba=0.40 | SELL@0.45 bought@0.44 PROFIT:+0.07 | bal=11.37 | 84.7s left
[MM] bb=0.39 ba=0.40 | SELL@0.45 bought@0.44 PROFIT:+0.07 | bal=11.37 | 83.3s left
[MM] bb=0.39 ba=0.40 | SELL@0.45 bought@0.44 PROFIT:+0.07 | bal=11.37 | 81.9s left
[MM] bb=0.39 ba=0.40 | SELL@0.45 bought@0.44 PROFIT:+0.07 | bal=11.37 | 80.5s left
[MM] bb=0.39 ba=0.40 | SELL@0.45 bought@0.44 PROFIT:+0.07 | bal=11.37 | 79.1s left
[MM] bb=0.39 ba=0.40 | SELL@0.45 bought@0.44 PROFIT:+0.07 | bal=11.37 | 77.7s left
[MM] bb=0.39 ba=0.40 | SELL@0.45 bought@0.44 PROFIT:+0.07 | bal=11.37 | 76.3s left
[MM] bb=0.39 ba=0.40 | SELL@0.45 bought@0.44 PROFIT:+0.07 | bal=11.37 | 74.9s left
[MM] bb=0.39 ba=0.40 | SELL@0.45 bought@0.44 PROFIT:+0.07 | bal=11.37 | 73.5s left
[MM] bb=0.39 ba=0.40 | SELL@0.45 bought@0.44 PROFIT:+0.07 | bal=11.37 | 72.1s left
[MM] bb=0.39 ba=0.40 | SELL@0.45 bought@0.44 PROFIT:+0.07 | bal=11.37 | 70.7s left
[MM] bb=0.39 ba=0.40 | SELL@0.45 bought@0.44 PROFIT:+0.07 | bal=11.37 | 69.3s left
[MM] bb=0.39 ba=0.40 | SELL@0.45 bought@0.44 PROFIT:+0.07 | bal=11.37 | 67.9s left
[MM] bb=0.39 ba=0.40 | SELL@0.45 bought@0.44 PROFIT:+0.07 | bal=11.37 | 66.5s left
[MM] bb=0.39 ba=0.40 | SELL@0.45 bought@0.44 PROFIT:+0.07 | bal=11.37 | 65.1s left
[MM] bb=0.39 ba=0.40 | SELL@0.45 bought@0.44 PROFIT:+0.07 | bal=11.37 | 63.7s left
[MM] bb=0.39 ba=0.40 | SELL@0.45 bought@0.44 PROFIT:+0.07 | bal=11.37 | 62.3s left
[MM] bb=0.39 ba=0.40 | SELL@0.45 bought@0.44 PROFIT:+0.07 | bal=11.37 | 60.9s left
[MM] bb=0.39 ba=0.40 | SELL@0.45 bought@0.44 PROFIT:+0.07 | bal=11.37 | 59.5s left
[MM] bb=0.39 ba=0.40 | SELL@0.45 bought@0.44 PROFIT:+0.07 | bal=11.37 | 58.1s left
[MM] bb=0.39 ba=0.40 | SELL@0.45 bought@0.44 PROFIT:+0.07 | bal=11.37 | 56.7s left
[MM] bb=0.39 ba=0.40 | SELL@0.45 bought@0.44 PROFIT:+0.07 | bal=11.37 | 55.3s left
[MM] bb=0.39 ba=0.40 | SELL@0.45 bought@0.44 PROFIT:+0.07 | bal=11.37 | 53.9s left
[MM] bb=0.39 ba=0.40 | SELL@0.45 bought@0.44 PROFIT:+0.07 | bal=11.37 | 52.5s left
[MM] bb=0.39 ba=0.40 | SELL@0.45 bought@0.44 PROFIT:+0.07 | bal=11.37 | 51.1s left
[MM] bb=0.39 ba=0.40 | SELL@0.45 bought@0.44 PROFIT:+0.07 | bal=11.37 | 49.7s left
[MM] bb=0.39 ba=0.40 | SELL@0.45 bought@0.44 PROFIT:+0.07 | bal=11.37 | 48.3s left
[MM] bb=0.39 ba=0.40 | SELL@0.45 bought@0.44 PROFIT:+0.07 | bal=11.37 | 46.9s left
[MM] bb=0.39 ba=0.40 | SELL@0.45 bought@0.44 PROFIT:+0.07 | bal=11.37 | 45.5s left
[MM] bb=0.39 ba=0.40 | SELL@0.45 bought@0.44 PROFIT:+0.07 | bal=11.37 | 44.1s left
[MM] bb=0.39 ba=0.40 | SELL@0.45 bought@0.44 PROFIT:+0.07 | bal=11.37 | 42.7s left
[MM] bb=0.39 ba=0.40 | SELL@0.45 bought@0.44 PROFIT:+0.07 | bal=11.37 | 41.3s left
[MM] bb=0.39 ba=0.40 | SELL@0.45 bought@0.44 PROFIT:+0.07 | bal=11.37 | 39.9s left
[MM] bb=0.39 ba=0.40 | SELL@0.45 bought@0.44 PROFIT:+0.07 | bal=11.37 | 38.5s left
[MM] bb=0.39 ba=0.40 | SELL@0.45 bought@0.44 PROFIT:+0.07 | bal=11.37 | 37.1s left
[MM] bb=0.39 ba=0.40 | SELL@0.45 bought@0.44 PROFIT:+0.07 | bal=11.37 | 35.7s left
[MM] bb=0.39 ba=0.40 | SELL@0.45 bought@0.44 PROFIT:+0.07 | bal=11.37 | 34.3s left
[MM] bb=0.39 ba=0.40 | SELL@0.45 bought@0.44 PROFIT:+0.07 | bal=11.37 | 32.9s left
[MM] bb=0.39 ba=0.40 | SELL@0.45 bought@0.44 PROFIT:+0.07 | bal=11.37 | 31.5s left
[MM] bb=0.39 ba=0.40 | SELL@0.45 bought@0.44 PROFIT:+0.07 | bal=11.37 | 30.1s left
[MM] bb=0.39 ba=0.40 | SELL@0.45 bought@0.44 PROFIT:+0.07 | bal=11.37 | 28.7s left
[MM] bb=0.39 ba=0.40 | SELL@0.45 bought@0.44 PROFIT:+0.07 | bal=11.37 | 27.3s left
[MM] bb=0.39 ba=0.40 | SELL@0.45 bought@0.44 PROFIT:+0.07 | bal=11.37 | 25.9s left
[MM] bb=0.39 ba=0.40 | SELL@0.45 bought@0.44 PROFIT:+0.07 | bal=11.37 | 24.5s left
[MM] bb=0.39 ba=0.40 | SELL@0.45 bought@0.44 PROFIT:+0.07 | bal=11.37 | 23.1s left
[MM] bb=0.39 ba=0.40 | SELL@0.45 bought@0.44 PROFIT:+0.07 | bal=11.37 | 21.7s left
[MM] bb=0.39 ba=0.40 | SELL@0.45 bought@0.44 PROFIT:+0.07 | bal=11.37 | 20.3s left
[MM] bb=0.39 ba=0.40 | SELL@0.45 bought@0.44 PROFIT:+0.07 | bal=11.37 | 18.9s left
[MM] bb=0.39 ba=0.40 | SELL@0.45 bought@0.44 PROFIT:+0.07 | bal=11.37 | 17.5s left
[MM] bb=0.39 ba=0.40 | SELL@0.45 bought@0.44 PROFIT:+0.07 | bal=11.37 | 16.1s left
[MM] bb=0.39 ba=0.40 | SELL@0.45 bought@0.44 PROFIT:+0.07 | bal=11.37 | 14.7s left
[MM] bb=0.39 ba=0.40 | SELL@0.45 bought@0.44 PROFIT:+0.07 | bal=11.37 | 13.3s left
[MM] bb=0.39 ba=0.40 | SELL@0.45 bought@0.44 PROFIT:+0.07 | bal=11.37 | 11.9s left
[MM] bb=0.39 ba=0.40 | SELL@0.45 bought@0.44 PROFIT:+0.07 | bal=11.37 | 10.5s left
[MM] bb=0.39 ba=0.40 | SELL@0.45 bought@0.44 PROFIT:+0.07 | bal=11.37 | 9.1s left
[MM] bb=0.38 ba=0.40 | SELL@0.45 bought@0.44 PROFIT:+0.07 | bal=11.37 | 7.6s left
[MM] bb=0.38 ba=0.40 | SELL@0.45 bought@0.44 PROFIT:+0.07 | bal=11.37 | 6.2s left
[MM] bb=0.38 ba=0.40 | SELL@0.45 bought@0.44 PROFIT:+0.07 | bal=11.37 | 4.8s left
[MM] bb=0.38 ba=0.39 | SELL@0.45 bought@0.44 PROFIT:+0.07 | bal=11.37 | 3.4s left
[MM] bb=0.38 ba=0.39 | SELL@0.45 bought@0.44 PROFIT:+0.07 | bal=11.37 | 2.0s left
[MM] bb=0.38 ba=0.39 | SELL@0.45 bought@0.44 PROFIT:+0.07 | bal=11.37 | 0.6s left
[MM] SELL DEADLINE (bought @ 0.44)
[DEADLINE] Cancelling 1 open orders for token
[SELL] cancelled 0xb0f98a1c02fe50...
[MM] Market selling 11.37sh
[CLOSE] MARKET SELL 11.37sh => {'errorMsg': '', 'orderID': '0x0e5507e7fcc1b20baf72596ad3acb2da2b689cd7648d8a0719cad3e2e55ac938', 'takingAmount': '4.6617', 'makingAmount': '11.37', 'status': 'matched', 'transactionsHashes': ['0x6e5c459aac2992f7276e367f1efbdafdbff8b249a2dafcde2e9fa43521b8d755'], 'success': True}
[MM] Sell pending settlement... bal=11.37
[MM] Sell pending settlement... bal=11.37
[MM] Sell pending settlement... bal=11.37
[MM] Sell pending settlement... bal=11.37
[MM] Position closed (bal=0.00)
[MM] Profit: $0.0659
[MM] --- main loop #16 @ 04:15:23 UTC ---
[GAMMA] retry 1/3: HTTPSConnectionPool(host='gamma-api.polymarket.com', port=443): Read timed out.
[MM] Streak: 0x NONE → enter 600s before start
[MM] next: Bitcoin Up or Down - March 31, 12:30AM-12:45AM ET in 876s, waiting 276s
[MM] --- main loop #17 @ 04:20:12 UTC ---
[MM] Streak: 7x DN → enter 300s before start
[MM] next: Bitcoin Up or Down - March 31, 12:30AM-12:45AM ET in 587s, waiting 287s
[MM] --- main loop #18 @ 04:25:02 UTC ---
[MM] Streak: 0x NONE → enter 600s before start

[MM] ==================================================
[MM] Bitcoin Up or Down - March 31, 12:30AM-12:45AM ET
[MM] start=2026-03-31T04:30:00+00:00  sell_deadline=+0s
[MM] Side: UP (bid depth UP=4197 vs DN=2853)
[MM] Trading UP token=78624298908003274273...
[MM] Balance: $16.34
[MM] --- Round 1 (UP) ---
[BUY] BUY 6sh @ 0.49  oid=0x2897707677067d8035abd8b52c3f3757fdc04b33b6d201466ad805c2673fe7d2
[MM] bb=0.49 ba=0.50 sp=0.01 | BUY@0.49 | bal=0.00 | 291s to start
[BUY] cancelled 0x2897707677067d...
[MM] BUY confirmed by balance: 5.88sh (price est 0.49)
[SELL] SELL 6sh @ 0.49  oid=0xdb9a84ce8603c54afd812c9fcdea51430c80932619da0a488e946e3b3c191a04
[MM] bb=0.48 ba=0.50 | SELL@0.49 bought@0.49 LOSS:+0.00 | bal=5.88 | 281.8s left
[MM] bb=0.48 ba=0.49 | SELL@0.49 bought@0.49 LOSS:+0.00 | bal=5.88 | 280.4s left
[MM] bb=0.48 ba=0.49 | SELL@0.49 bought@0.49 LOSS:+0.00 | bal=5.88 | 279.0s left
[MM] bb=0.48 ba=0.49 | SELL@0.49 bought@0.49 LOSS:+0.00 | bal=5.88 | 277.6s left
[MM] bb=0.48 ba=0.49 | SELL@0.49 bought@0.49 LOSS:+0.00 | bal=5.88 | 276.2s left
[MM] bb=0.48 ba=0.49 | SELL@0.49 bought@0.49 LOSS:+0.00 | bal=5.88 | 274.9s left
[MM] bb=0.48 ba=0.50 | SELL@0.49 bought@0.49 LOSS:+0.00 | bal=5.88 | 273.5s left
[MM] SELL matched, waiting for settlement... bal=5.88
[MM] Sell pending settlement... bal=5.88
[MM] Position closed (bal=0.00)
[MM] Profit: $0.0
[MM] Round 1 done, verifying position closed...
[ROUND] Settlement confirmed: bal=0.00
[MM] Side: UP (bid depth UP=4192 vs DN=2838)
[MM] --- Round 2 (UP) ---
[BUY] BUY 6sh @ 0.49  oid=0x918fb74045991be70008b09514c8abeb1e4fbe12d8ccb25fcdbd06b54f372c28
[MM] bb=0.49 ba=0.50 sp=0.01 | BUY@0.49 | bal=0.00 | 261s to start
[BUY] cancelled 0x918fb74045991b...
[MM] BUY confirmed by balance: 5.88sh (price est 0.49)
[SELL] SELL 6sh @ 0.49  oid=0xc18388529d1c05b383f50e2ba1e3c98ea41c0bf3160b7e9e056635f86660e1f0
[MM] bb=0.48 ba=0.50 | SELL@0.49 bought@0.49 LOSS:+0.00 | bal=5.88 | 252.9s left
[MM] SELL matched, waiting for settlement... bal=5.88
[MM] Sell pending settlement... bal=5.88
[MM] Position closed (bal=0.00)
[MM] Profit: $0.0
[MM] Round 2 done, verifying position closed...
[ROUND] Settlement confirmed: bal=0.00
[MM] Side: DN (bid depth DN=3714 vs UP=969)
[MM] --- Round 3 (DN) ---
[BUY] BUY 6sh @ 0.49  oid=0x4977b4b961d4228fd31635e577e02a7aaa93b9f904df2fc0cade788273d46b0b
[MM] bb=0.49 ba=0.50 sp=0.01 | BUY@0.49 | bal=0.00 | 242s to start
[MM] BUY reported filled @ 0.49, waiting for settlement...
[MM] Settlement confirmed: 5.76sh
[SELL] SELL 6sh @ 0.49  oid=0xc2c3c8827b27f542e1841900dcd898bb1629abe67d59f55ebf76bc2c2b7513db
[MM] bb=0.48 ba=0.50 | SELL@0.49 bought@0.49 LOSS:+0.00 | bal=5.76 | 237.2s left
[MM] bb=0.48 ba=0.49 | SELL@0.49 bought@0.49 LOSS:+0.00 | bal=5.99 | 235.8s left
[MM] bb=0.48 ba=0.49 | SELL@0.49 bought@0.49 LOSS:+0.00 | bal=5.99 | 234.4s left
[MM] bb=0.48 ba=0.49 | SELL@0.49 bought@0.49 LOSS:+0.00 | bal=5.99 | 233.0s left
[MM] bb=0.48 ba=0.49 | SELL@0.49 bought@0.49 LOSS:+0.00 | bal=5.99 | 231.6s left
[MM] bb=0.48 ba=0.49 | SELL@0.49 bought@0.49 LOSS:+0.00 | bal=5.99 | 230.3s left
[MM] bb=0.48 ba=0.49 | SELL@0.49 bought@0.49 LOSS:+0.00 | bal=5.99 | 228.9s left
[MM] bb=0.48 ba=0.49 | SELL@0.49 bought@0.49 LOSS:+0.00 | bal=5.99 | 227.5s left
[MM] bb=0.48 ba=0.49 | SELL@0.49 bought@0.49 LOSS:+0.00 | bal=5.99 | 226.1s left
[MM] bb=0.48 ba=0.49 | SELL@0.49 bought@0.49 LOSS:+0.00 | bal=5.99 | 224.7s left
[MM] bb=0.48 ba=0.49 | SELL@0.49 bought@0.49 LOSS:+0.00 | bal=5.99 | 223.3s left
[MM] bb=0.48 ba=0.49 | SELL@0.49 bought@0.49 LOSS:+0.00 | bal=5.99 | 221.9s left
[MM] bb=0.48 ba=0.49 | SELL@0.49 bought@0.49 LOSS:+0.00 | bal=5.99 | 220.5s left
[MM] bb=0.48 ba=0.49 | SELL@0.49 bought@0.49 LOSS:+0.00 | bal=5.99 | 219.1s left
[MM] bb=0.48 ba=0.49 | SELL@0.49 bought@0.49 LOSS:+0.00 | bal=5.99 | 217.7s left
[MM] bb=0.48 ba=0.49 | SELL@0.49 bought@0.49 LOSS:+0.00 | bal=5.99 | 216.3s left
[MM] bb=0.48 ba=0.49 | SELL@0.49 bought@0.49 LOSS:+0.00 | bal=5.99 | 215.0s left
[MM] bb=0.48 ba=0.49 | SELL@0.49 bought@0.49 LOSS:+0.00 | bal=5.99 | 213.6s left
[MM] bb=0.48 ba=0.49 | SELL@0.49 bought@0.49 LOSS:+0.00 | bal=5.99 | 212.1s left
[MM] bb=0.48 ba=0.49 | SELL@0.49 bought@0.49 LOSS:+0.00 | bal=5.99 | 210.7s left
[MM] bb=0.48 ba=0.49 | SELL@0.49 bought@0.49 LOSS:+0.00 | bal=5.99 | 209.4s left
[MM] bb=0.48 ba=0.49 | SELL@0.49 bought@0.49 LOSS:+0.00 | bal=5.99 | 208.0s left
[MM] bb=0.48 ba=0.49 | SELL@0.49 bought@0.49 LOSS:+0.00 | bal=5.99 | 206.6s left
[MM] bb=0.48 ba=0.49 | SELL@0.49 bought@0.49 LOSS:+0.00 | bal=5.99 | 205.2s left
[MM] bb=0.48 ba=0.49 | SELL@0.49 bought@0.49 LOSS:+0.00 | bal=5.99 | 203.8s left
[MM] bb=0.48 ba=0.49 | SELL@0.49 bought@0.49 LOSS:+0.00 | bal=5.99 | 202.4s left
[MM] bb=0.48 ba=0.49 | SELL@0.49 bought@0.49 LOSS:+0.00 | bal=5.99 | 201.0s left
[MM] bb=0.48 ba=0.49 | SELL@0.49 bought@0.49 LOSS:+0.00 | bal=5.99 | 199.6s left
[MM] bb=0.48 ba=0.49 | SELL@0.49 bought@0.49 LOSS:+0.00 | bal=5.99 | 198.2s left
[MM] bb=0.48 ba=0.49 | SELL@0.49 bought@0.49 LOSS:+0.00 | bal=5.99 | 196.8s left
[MM] bb=0.48 ba=0.49 | SELL@0.49 bought@0.49 LOSS:+0.00 | bal=5.99 | 195.4s left
[MM] bb=0.48 ba=0.49 | SELL@0.49 bought@0.49 LOSS:+0.00 | bal=5.99 | 194.0s left
[SELL] cancelled 0xc2c3c8827b27f5...
[SELL] SELL 6sh @ 0.48  oid=0x8ebd2e6607de440d9a84ac13c201c544a257deca058ca5fa452afb3c87928b30
[MM] bb=0.46 ba=0.49 | SELL@0.48 bought@0.49 LOSS:-0.06 | bal=5.99 | 192.6s left
[MM] bb=0.47 ba=0.48 | SELL@0.48 bought@0.49 LOSS:-0.06 | bal=5.99 | 191.0s left
[MM] bb=0.47 ba=0.48 | SELL@0.48 bought@0.49 LOSS:-0.06 | bal=5.99 | 189.6s left
[MM] bb=0.47 ba=0.48 | SELL@0.48 bought@0.49 LOSS:-0.06 | bal=5.99 | 188.2s left
[MM] bb=0.47 ba=0.48 | SELL@0.48 bought@0.49 LOSS:-0.06 | bal=5.99 | 186.8s left
[MM] bb=0.47 ba=0.48 | SELL@0.48 bought@0.49 LOSS:-0.06 | bal=5.99 | 185.4s left
[MM] bb=0.47 ba=0.48 | SELL@0.48 bought@0.49 LOSS:-0.06 | bal=5.99 | 184.0s left
[MM] bb=0.47 ba=0.48 | SELL@0.48 bought@0.49 LOSS:-0.06 | bal=5.99 | 182.6s left
[MM] bb=0.47 ba=0.48 | SELL@0.48 bought@0.49 LOSS:-0.06 | bal=5.99 | 181.2s left
[MM] bb=0.47 ba=0.48 | SELL@0.48 bought@0.49 LOSS:-0.06 | bal=5.99 | 179.8s left
[MM] bb=0.47 ba=0.48 | SELL@0.48 bought@0.49 LOSS:-0.06 | bal=5.99 | 178.4s left
[MM] bb=0.47 ba=0.48 | SELL@0.48 bought@0.49 LOSS:-0.06 | bal=5.99 | 177.1s left
[MM] Position closed (bal=0.96)
[MM] Profit: $-0.0599
[MM] Round 3 done, verifying position closed...
[ROUND] Settlement confirmed: bal=0.96
[MM] Side: DN (bid depth DN=4102 vs UP=781)
[MM] --- Round 4 (DN) ---
[BUY] BUY 6sh @ 0.46  oid=0x8f8d0dfbd49778499ea0826358152172bdb292a5a359a788c290df2e7f2429a5
[MM] bb=0.46 ba=0.47 sp=0.01 | BUY@0.46 | bal=0.96 | 171s to start
[MM] BUY reported filled @ 0.46, waiting for settlement...
[MM] Settlement confirmed: 6.96sh
[PRE-SELL] Cancelling 1 open orders for token
[PRE-SELL] retry 1/2: PolyApiException[status_code=425, error_message=service not ready]
[PRE-SELL] retry 2/2: PolyApiException[status_code=425, error_message=service not ready]
[PRE-SELL] bulk cancel error: PolyApiException[status_code=425, error_message=service not ready]
[SELL] retry 1/2: PolyApiException[status_code=425, error_message=service not ready]
[SELL] retry 2/2: PolyApiException[status_code=425, error_message=service not ready]
[SELL] place error: PolyApiException[status_code=425, error_message=service not ready]
[MM] SELL place failed, possible pending settlement, waiting...
[SELL] retry 1/2: PolyApiException[status_code=425, error_message=service not ready]
[SELL] retry 2/2: PolyApiException[status_code=425, error_message=service not ready]
[SELL] place error: PolyApiException[status_code=425, error_message=service not ready]
[MM] SELL place failed, possible pending settlement, waiting...
[SELL] retry 1/2: PolyApiException[status_code=425, error_message=service not ready]
[SELL] retry 2/2: PolyApiException[status_code=425, error_message=service not ready]
[SELL] place error: PolyApiException[status_code=425, error_message=service not ready]
[MM] SELL place failed, possible pending settlement, waiting...
[SELL] retry 1/2: PolyApiException[status_code=425, error_message=service not ready]
[SELL] retry 2/2: PolyApiException[status_code=425, error_message=service not ready]
[SELL] place error: PolyApiException[status_code=425, error_message=service not ready]
[MM] SELL place failed, possible pending settlement, waiting...
[SELL] retry 1/2: PolyApiException[status_code=425, error_message=service not ready]
[SELL] retry 2/2: PolyApiException[status_code=425, error_message=service not ready]
[SELL] place error: PolyApiException[status_code=425, error_message=service not ready]
[MM] SELL place failed, possible pending settlement, waiting...
[SELL] retry 1/2: PolyApiException[status_code=425, error_message=service not ready]
[SELL] retry 2/2: PolyApiException[status_code=425, error_message=service not ready]
[SELL] place error: PolyApiException[status_code=425, error_message=service not ready]
[MM] SELL place failed, possible pending settlement, waiting...
[SELL] retry 1/2: PolyApiException[status_code=425, error_message=service not ready]
[SELL] retry 2/2: PolyApiException[status_code=425, error_message=service not ready]
[SELL] place error: PolyApiException[status_code=425, error_message=service not ready]
[MM] SELL place failed, possible pending settlement, waiting...
[SELL] retry 1/2: PolyApiException[status_code=425, error_message=service not ready]
[SELL] retry 2/2: PolyApiException[status_code=425, error_message=service not ready]
[SELL] place error: PolyApiException[status_code=425, error_message=service not ready]
[MM] SELL place failed, possible pending settlement, waiting...
[SELL] retry 1/2: PolyApiException[status_code=425, error_message=service not ready]
[SELL] retry 2/2: PolyApiException[status_code=425, error_message=service not ready]
[SELL] place error: PolyApiException[status_code=425, error_message=service not ready]
[MM] SELL place failed, possible pending settlement, waiting...
[SELL] retry 1/2: PolyApiException[status_code=425, error_message=service not ready]
[SELL] retry 2/2: PolyApiException[status_code=425, error_message=service not ready]
[SELL] place error: PolyApiException[status_code=425, error_message=service not ready]
[MM] SELL place failed, possible pending settlement, waiting...
[SELL] retry 1/2: PolyApiException[status_code=425, error_message=service not ready]
[SELL] retry 2/2: PolyApiException[status_code=425, error_message=service not ready]
[SELL] place error: PolyApiException[status_code=425, error_message=service not ready]
[MM] SELL place failed, possible pending settlement, waiting...
[SELL] retry 1/2: PolyApiException[status_code=425, error_message=service not ready]
[SELL] retry 2/2: PolyApiException[status_code=425, error_message=service not ready]
[SELL] place error: PolyApiException[status_code=425, error_message=service not ready]
[MM] SELL place failed, possible pending settlement, waiting...
[SELL] retry 1/2: PolyApiException[status_code=425, error_message=service not ready]
[SELL] retry 2/2: PolyApiException[status_code=425, error_message=service not ready]
[SELL] place error: PolyApiException[status_code=425, error_message=service not ready]
[MM] SELL place failed, possible pending settlement, waiting...
[SELL] retry 1/2: PolyApiException[status_code=425, error_message=service not ready]
[SELL] retry 2/2: PolyApiException[status_code=425, error_message=service not ready]
[SELL] place error: PolyApiException[status_code=425, error_message=service not ready]
[MM] SELL place failed, possible pending settlement, waiting...
[SELL] retry 1/2: PolyApiException[status_code=425, error_message=service not ready]
[SELL] retry 2/2: PolyApiException[status_code=425, error_message=service not ready]
[SELL] place error: PolyApiException[status_code=425, error_message=service not ready]
[MM] SELL place failed, possible pending settlement, waiting...
[SELL] retry 1/2: PolyApiException[status_code=425, error_message=service not ready]
[SELL] retry 2/2: PolyApiException[status_code=425, error_message=service not ready]
[SELL] place error: PolyApiException[status_code=425, error_message=service not ready]
[MM] SELL place failed, possible pending settlement, waiting...
[SELL] retry 1/2: PolyApiException[status_code=425, error_message=service not ready]
[SELL] retry 2/2: PolyApiException[status_code=425, error_message=service not ready]
[SELL] place error: PolyApiException[status_code=400, error_message={'error': 'not enough balance / allowance: the balance is not enough -> balance: 6958039, sum of active orders: 950000, sum of matched orders: 0, order amount: 6950000'}]
[MM] SELL place failed, possible pending settlement, waiting...
[SELL] retry 1/2: PolyApiException[status_code=400, error_message={'error': 'not enough balance / allowance: the balance is not enough -> balance: 6958039, sum of active orders: 950000, sum of matched orders: 0, order amount: 6950000'}]
[SELL] retry 2/2: PolyApiException[status_code=400, error_message={'error': 'not enough balance / allowance: the balance is not enough -> balance: 6958039, sum of active orders: 950000, sum of matched orders: 0, order amount: 6950000'}]
