[LIVE] === BTC 15-min Fair-Value MM — LIVE TRADING ===
[LIVE] UTC: 2026-05-06 06:00:39.730113+00:00
[LIVE] size=7.0  poll=1.0s  maker-only  improve=0.0
[LIVE] No sell orders will be placed — user resolves manually
[py_clob_client_v2] request error status=400 url=https://clob.polymarket.com/auth/api-key body={"error":"Could not create api key"}

[py_clob_client_v2] request error status=400 url=https://clob.polymarket.com/auth/api-key body={"error":"Could not create api key"}

[LIVE] USDC balance: $147.11
[REDEEM] Relayer ready (PROXY tx type, key=019dd8ae...)
[LIVE] Current candle not confirmed (788s to start)
[LIVE] Current candle not confirmed (778s to start)
[LIVE] Current candle not confirmed (768s to start)
[LIVE] Current candle not confirmed (758s to start)
[LIVE] Current candle not confirmed (747s to start)
[LIVE] Current candle not confirmed (737s to start)
[LIVE] Current candle not confirmed (727s to start)
[LIVE] Current candle not confirmed (717s to start)
[LIVE] Current candle not confirmed (707s to start)
[LIVE] Current candle not confirmed (697s to start)
[LIVE] Current candle not confirmed (686s to start)
[LIVE] Current candle not confirmed (676s to start)
[LIVE] Current candle not confirmed (666s to start)
[LIVE] Current candle not confirmed (656s to start)
[LIVE] Current candle not confirmed (646s to start)
[LIVE] Current candle not confirmed (635s to start)
[LIVE] Current candle not confirmed (625s to start)
[LIVE] Current candle not confirmed (615s to start)
[LIVE] Current candle not confirmed (605s to start)
[LIVE] Current candle not confirmed (595s to start)
[LIVE] Current candle not confirmed (585s to start)
[LIVE] Current candle not confirmed (574s to start)
[LIVE] Current candle not confirmed (564s to start)
[LIVE] Current candle not confirmed (554s to start)
[LIVE] Current candle not confirmed (544s to start)
[LIVE] Current candle not confirmed (534s to start)
[LIVE] Current candle not confirmed (524s to start)
[LIVE] Current candle not confirmed (513s to start)
[LIVE] Current candle not confirmed (503s to start)
[LIVE] Current candle not confirmed (493s to start)
[LIVE] Current candle not confirmed (483s to start)
[LIVE] Current candle not confirmed (473s to start)
[LIVE] Current candle not confirmed (463s to start)
[LIVE] Current candle not confirmed (452s to start)
[LIVE] Current candle not confirmed (442s to start)
[LIVE] Current candle not confirmed (432s to start)
[LIVE] Current candle not confirmed (422s to start)
[LIVE] Current candle not confirmed (412s to start)
[LIVE] Current candle not confirmed (402s to start)
[LIVE] Current candle not confirmed (391s to start)
[LIVE] Current candle not confirmed (381s to start)
[LIVE] Current candle not confirmed (371s to start)
[LIVE] Current candle not confirmed (361s to start)
[LIVE] Current candle not confirmed (351s to start)
[LIVE] Current candle not confirmed (341s to start)
[LIVE] Current candle not confirmed (330s to start)
[LIVE] Current candle not confirmed (320s to start)
[LIVE] Current candle not confirmed (310s to start)
[LIVE] Current candle not confirmed (300s to start)
[FV] Current candle effectively UP (bid=0.96, 290s left)

[LIVE] =======================================================
[LIVE] Bitcoin Up or Down - May 6, 6:30AM-6:45AM ET
[LIVE] streak=2xUP  rsi=69.29
[LIVE] fair: UP=0.486 DN=0.514
[LIVE] target: UP@0.48 DN@0.50 (improve=0.0)
[LIVE] USDC: $169.08
[UP] BUY 7sh @ 0.46  oid=0xb1218cdfee2e55289904a1aaa938dff3bd8ba3bf72672f4107038bb38125b3eb
[LIVE] UP placed @ 0.46  (target=0.48, best_ask=0.47) (improved)
[DN] BUY 7sh @ 0.50  oid=0xde403cd8bee65d2944147daf5072e673b87ea3dda163e82c5f1b3b6521f772c6
[LIVE] DN placed @ 0.50  (target=0.50, best_ask=0.54)
[LIVE] UP:open@0.46 | DN:open@0.50 | 277s to start
[LIVE] UP:open@0.46 | DN:open@0.50 | 266s to start
[LIVE] UP FILLED @ 0.46
[LIVE] UP:FILLED@0.46 | DN:open@0.50 | 250s to start
[LIVE] UP:FILLED@0.46 | DN:open@0.50 | 240s to start
[LIVE] UP:FILLED@0.46 | DN:open@0.50 | 229s to start
[LIVE] UP:FILLED@0.46 | DN:open@0.50 | 218s to start
[LIVE] UP:FILLED@0.46 | DN:open@0.50 | 208s to start
[LIVE] UP:FILLED@0.46 | DN:open@0.50 | 197s to start
[LIVE] UP:FILLED@0.46 | DN:open@0.50 | 186s to start
[LIVE] UP:FILLED@0.46 | DN:open@0.50 | 176s to start
[LIVE] UP:FILLED@0.46 | DN:open@0.50 | 165s to start
[LIVE] UP:FILLED@0.46 | DN:open@0.50 | 154s to start
[LIVE] UP:FILLED@0.46 | DN:open@0.50 | 144s to start
[LIVE] UP:FILLED@0.46 | DN:open@0.50 | 133s to start
[LIVE] UP:FILLED@0.46 | DN:open@0.50 | 122s to start
[LIVE] UP:FILLED@0.46 | DN:open@0.50 | 112s to start
[LIVE] UP:FILLED@0.46 | DN:open@0.50 | 101s to start
[LIVE] UP:FILLED@0.46 | DN:open@0.50 | 90s to start
[LIVE] UP:FILLED@0.46 | DN:open@0.50 | 80s to start
[LIVE] UP:FILLED@0.46 | DN:open@0.50 | 69s to start
[LIVE] UP:FILLED@0.46 | DN:open@0.50 | 58s to start
[LIVE] UP:FILLED@0.46 | DN:open@0.50 | 48s to start
[LIVE] UP:FILLED@0.46 | DN:open@0.50 | 37s to start
[LIVE] UP:FILLED@0.46 | DN:open@0.50 | 26s to start
[LIVE] UP:FILLED@0.46 | DN:open@0.50 | 16s to start
[LIVE] UP:FILLED@0.46 | DN:open@0.50 | 5s to start
[DN] cancelled 0xde403cd8bee65d...
[LIVE] candle done: UP@0.46
